Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
KWT;Kuwait;Asia;Western Asia;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2018;Counts;0;SOF/IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by type;shotgun (Including Short Carbine);na;na;2018;Counts;4;SOF/IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by type;submachine gun;na;na;2018;Counts;0;SOF/IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by type;Unknown status on type;na;na;2018;Counts;0;SOF/IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;illicit posession;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;illicit use;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;Altered markings;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;other;na;na;2018;Counts;29;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;unknown;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;land borders;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;national territory;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;other;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;planes and airports;na;na;2018;Counts;0;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;unknown;na;na;2018;Counts;28;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;vessels and harbours;na;na;2018;Counts;1;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;Total;Total;na;na;2018;Counts;29;SOF/IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by legal justification of seizure;Total;na;na;2018;Counts;29;IAFQ
KWT;Kuwait;Asia;Western Asia;Arms seized;by location;Total;na;na;2018;Counts;29;IAFQ
KWT;Kuwait;Asia;Western Asia;Instances/cases of seizures;Total;Total;na;na;2018;Counts;28;IAFQ
KWT;Kuwait;Asia;Western Asia;Individuals arrested/suspected;by type of offences;Illicit trafficking andIllicit possession/use of arms;Total;Total;2018;Counts;28;IAFQ
KWT;Kuwait;Asia;Western Asia;Individuals arrested/suspected;by type of offences;Only for illicit trafficking in arms;Total;Total;2018;Counts;28;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;machine gun;na;na;2016;Counts;5;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;other weapons;na;na;2016;Counts;13;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;pistol;na;na;2016;Counts;106;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;revolver;na;na;2016;Counts;4;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;245;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;shotgun (Including Short Carbine);na;na;2016;Counts;980;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;submachine gun;na;na;2016;Counts;3;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;Unknown status on type;na;na;2016;Counts;3;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by location;national territory;na;na;2016;Counts;1359;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;Total;Total;na;na;2016;Counts;1359;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by location;Total;na;na;2016;Counts;1359;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;machine gun;na;na;2017;Counts;1;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;other weapons;na;na;2017;Counts;20;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;pistol;na;na;2017;Counts;656;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;revolver;na;na;2017;Counts;5;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;188;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;shotgun (Including Short Carbine);na;na;2017;Counts;676;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;submachine gun;na;na;2017;Counts;1;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by type;Unknown status on type;na;na;2017;Counts;1;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by location;national territory;na;na;2017;Counts;1548;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;Total;Total;na;na;2017;Counts;1548;IAFQ
LBN;Lebanon;Asia;Western Asia;Arms seized;by location;Total;na;na;2017;Counts;1548;IAFQ
LBY;Libya;Africa;Northern Africa;Ammunition seized;Total;Total;na;na;2016;Counts;4299;IAFQ
LBY;Libya;Africa;Northern Africa;Arms surrendered;by marking;uniquely marked;na;na;2016;Counts;58;IAFQ
LBY;Libya;Africa;Northern Africa;Arms surrendered;by type;pistol;na;na;2016;Counts;21;IAFQ
LBY;Libya;Africa;Northern Africa;Arms surrendered;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;37;IAFQ
LBY;Libya;Africa;Northern Africa;Arms surrendered;by type;Total;na;na;2016;Counts;58;IAFQ
LBY;Libya;Africa;Northern Africa;Arms surrendered;by marking;Surrendered;na;na;2016;Counts;58;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;machine gun;na;na;2016;Counts;6;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;other weapons;na;na;2016;Counts;19;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;pistol;na;na;2016;Counts;79;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;revolver;na;na;2016;Counts;2;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;93;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;shotgun (Including Short Carbine);na;na;2016;Counts;24;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;submachine gun;na;na;2016;Counts;1;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by type;Unknown status on type;na;na;2016;Counts;0;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by legal justification of seizure;illicit posession;na;na;2016;Counts;224;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by location;national territory;na;na;2016;Counts;224;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by other suspected offences;Other;na;na;2016;Counts;1;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;by other suspected offences;Violent crime;na;na;2016;Counts;2;IAFQ
LBY;Libya;Africa;Northern Africa;Arms seized;Total;Total;na;na;2016;Counts;224;IAFQ
